GEOID,n_listings,n_unique_hosts,n_entire_home,availability_365,number_of_reviews,share_entire_home
36061004002,89,65,68,133.4494382022472,13.02247191011236,0.7640449438202247
36061004100,197,105,145,178.48730964467006,22.31979695431472,0.7360406091370558
36061004300,155,89,132,165.68387096774194,16.329032258064515,0.8516129032258064
36061004400,31,29,15,86.90322580645162,7.419354838709677,0.4838709677419355
36061004500,57,30,31,148.12280701754386,46.87719298245614,0.543859649122807
36061004700,49,34,33,172.26530612244898,19.20408163265306,0.673469387755102
36061004800,99,61,67,161.6969696969697,18.818181818181817,0.6767676767676768
36061004900,69,62,58,132.2753623188406,25.971014492753625,0.8405797101449275
36061005400,26,21,20,149.53846153846155,54.38461538461539,0.7692307692307693
36061005501,8,8,6,173.375,9.5,0.75
36061005502,32,24,27,149.6875,19.6875,0.84375
36061005600,27,23,21,142.44444444444446,5.888888888888889,0.7777777777777778
36061005700,14,14,10,90.78571428571429,29.714285714285715,0.7142857142857143
36061005800,65,28,35,172.2,4.723076923076923,0.5384615384615384
36061005900,22,20,19,126.27272727272727,5.909090909090909,0.8636363636363636
36061006000,16,14,11,155.3125,4.875,0.6875
36061006200,29,14,22,192.89655172413794,7.172413793103448,0.7586206896551724
36061006400,76,67,59,141.8684210526316,17.855263157894736,0.7763157894736842
36061006600,147,65,131,223.77551020408163,7.979591836734694,0.891156462585034
36061006700,96,73,89,125.35416666666667,19.84375,0.9270833333333334
36061006800,75,53,49,182.62666666666667,45.77333333333333,0.6533333333333333
36061006900,23,20,19,141.7826086956522,19.347826086956523,0.8260869565217391
36061007001,26,20,26,177.80769230769232,22.576923076923077,1.0
36061007002,71,57,53,144.46478873239437,14.394366197183098,0.7464788732394366
36061007200,138,80,93,161.7536231884058,13.31159420289855,0.6739130434782609
36061007300,126,90,116,145.13492063492063,20.634920634920636,0.9206349206349206
36061007400,105,56,46,168.0857142857143,38.42857142857143,0.4380952380952381
36061007500,51,40,44,138.66666666666666,17.862745098039216,0.8627450980392157
36061007700,84,59,72,150.5595238095238,14.80952380952381,0.8571428571428571
36061007800,122,68,103,210.05737704918033,11.98360655737705,0.8442622950819673
36061007900,29,27,29,152.79310344827587,8.10344827586207,1.0
36061008000,231,64,147,244.26839826839827,9.904761904761905,0.6363636363636364
36061008100,159,95,141,144.98742138364778,15.679245283018869,0.8867924528301887
36061008200,95,32,79,237.22105263157894,15.242105263157894,0.8315789473684211
36061008300,39,35,32,151.84615384615384,23.974358974358974,0.8205128205128205
36061008601,19,11,17,229.57894736842104,1.4736842105263157,0.8947368421052632
36061008602,4,4,3,178.25,7.75,0.75
36061008700,78,53,65,150.65384615384616,22.628205128205128,0.8333333333333334
36061008800,53,34,33,156.39622641509433,17.150943396226417,0.6226415094339622
36061008900,70,54,55,158.11428571428573,17.214285714285715,0.7857142857142857
36061009000,182,73,153,202.23626373626374,13.236263736263735,0.8406593406593407
36061009100,87,53,61,171.51724137931035,21.06896551724138,0.7011494252873564
36061009200,103,33,64,189.90291262135923,9.233009708737864,0.6213592233009708
36061009300,46,44,31,138.84782608695653,16.934782608695652,0.6739130434782609
36061009400,19,12,10,219.26315789473685,0.9473684210526315,0.5263157894736842
36061009500,91,50,57,214.6043956043956,27.36263736263736,0.6263736263736264
36061009600,128,31,67,221.75,5.4609375,0.5234375
36061009800,123,73,106,175.28455284552845,9.886178861788618,0.8617886178861789
36061009901,12,12,10,147.0,9.75,0.8333333333333334
36061009902,10,10,9,208.7,19.5,0.9
36061010000,72,23,32,208.11111111111111,8.527777777777779,0.4444444444444444
36061010100,29,20,23,229.24137931034483,179.17241379310346,0.7931034482758621
36061010200,33,11,5,184.75757575757575,6.121212121212121,0.15151515151515152
36061010400,73,20,48,162.72602739726028,17.273972602739725,0.6575342465753424
36061010801,15,15,12,128.4,25.8,0.8
36061010802,19,13,17,198.89473684210526,1.4736842105263157,0.8947368421052632
36061010803,16,13,12,136.9375,15.9375,0.75
36061010900,26,17,20,168.23076923076923,12.576923076923077,0.7692307692307693
36061011100,173,65,81,160.757225433526,22.179190751445088,0.4682080924855491
36061011201,61,16,36,188.7377049180328,14.245901639344263,0.5901639344262295
36061011202,8,7,6,248.25,15.125,0.75
36061011203,46,16,27,150.8695652173913,10.565217391304348,0.5869565217391305
36061011300,25,10,11,219.2,40.44,0.44
36061011401,38,5,1,293.7105263157895,1.736842105263158,0.02631578947368421
36061011402,23,14,18,234.56521739130434,19.17391304347826,0.782608695652174
36061011500,149,88,89,175.38255033557047,36.16778523489933,0.5973154362416108
36061011600,23,20,19,149.52173913043478,6.478260869565218,0.8260869565217391
36061011800,43,32,35,173.53488372093022,9.186046511627907,0.813953488372093
36061011900,109,26,28,177.61467889908258,34.6605504587156,0.25688073394495414
36061012000,17,13,15,194.52941176470588,41.23529411764706,0.8823529411764706
36061012101,140,54,117,193.40714285714284,18.75,0.8357142857142857
36061012102,128,64,98,184.2890625,26.75,0.765625
36061012200,23,10,22,179.65217391304347,9.130434782608695,0.9565217391304348
36061012400,56,32,45,204.57142857142858,9.571428571428571,0.8035714285714286
36061012500,144,51,103,230.01388888888889,20.993055555555557,0.7152777777777778
36061012601,54,30,45,189.22222222222223,14.907407407407407,0.8333333333333334
36061012602,28,19,23,168.39285714285714,11.821428571428571,0.8214285714285714
36061012700,241,144,145,193.01659751037346,28.946058091286307,0.6016597510373444
36061012800,16,14,16,88.9375,19.125,1.0
36061012901,134,78,118,183.38805970149255,14.708955223880597,0.8805970149253731
36061012902,145,60,99,246.4344827586207,18.8,0.6827586206896552
36061013000,8,4,7,208.0,1.625,0.875
36061013100,126,58,60,220.84920634920636,28.484126984126984,0.47619047619047616
36061013201,22,15,18,143.1818181818182,13.409090909090908,0.8181818181818182
36061013202,18,17,14,108.44444444444444,15.88888888888889,0.7777777777777778
36061013203,15,13,14,163.86666666666667,11.133333333333333,0.9333333333333333
36061013300,179,96,138,212.13966480446928,19.726256983240223,0.770949720670391
36061013400,210,64,195,234.84285714285716,7.104761904761904,0.9285714285714286
36061013501,60,25,52,186.18333333333334,6.366666666666666,0.8666666666666667
36061013502,15,14,9,169.26666666666668,9.066666666666666,0.6
36061013601,3,3,2,23.333333333333332,17.0,0.6666666666666666
36061013602,14,13,12,98.64285714285714,5.928571428571429,0.8571428571428571
36061013603,30,17,29,196.23333333333332,7.4,0.9666666666666667
36061013604,54,31,48,214.35185185185185,6.148148148148148,0.8888888888888888
36061013700,201,89,121,209.69651741293532,20.27363184079602,0.6019900497512438
36061013800,99,74,83,151.26262626262627,18.505050505050505,0.8383838383838383
36061013900,94,71,74,145.27659574468086,14.457446808510639,0.7872340425531915
36061014000,23,18,17,180.69565217391303,19.0,0.7391304347826086
36061014200,12,5,12,167.91666666666666,26.916666666666668,1.0
36061014300,2,2,0,154.0,3.5,0.0
36061014401,46,24,37,207.1086956521739,5.956521739130435,0.8043478260869565
36061014402,31,20,21,169.06451612903226,3.161290322580645,0.6774193548387096
36061014500,27,26,20,192.4814814814815,29.333333333333332,0.7407407407407407
36061014601,23,22,18,168.1304347826087,15.391304347826088,0.782608695652174
36061014602,41,30,34,166.02439024390245,14.560975609756097,0.8292682926829268
36061014700,9,9,7,80.11111111111111,1.4444444444444444,0.7777777777777778
36061014801,11,8,9,175.36363636363637,11.090909090909092,0.8181818181818182
36061014802,59,27,55,227.20338983050848,4.745762711864407,0.9322033898305084
36061014900,15,12,12,217.0,22.2,0.8
36061015002,3,3,3,181.0,0.3333333333333333,1.0
36061015101,14,11,10,129.28571428571428,13.714285714285714,0.7142857142857143
36061015102,31,25,24,116.7741935483871,3.2580645161290325,0.7741935483870968
36061015200,17,14,15,196.1764705882353,3.764705882352941,0.8823529411764706
36061015301,9,9,5,156.11111111111111,18.444444444444443,0.5555555555555556
36061015302,15,9,14,125.86666666666666,8.066666666666666,0.9333333333333333
36061015401,53,38,45,166.64150943396226,12.849056603773585,0.8490566037735849
36061015402,38,19,34,179.94736842105263,10.68421052631579,0.8947368421052632
36061015403,16,15,10,96.0625,9.0625,0.625
36061015501,23,12,21,180.34782608695653,7.434782608695652,0.9130434782608695
36061015502,6,5,4,97.83333333333333,38.833333333333336,0.6666666666666666
36061015601,53,22,49,252.45283018867926,13.39622641509434,0.9245283018867925
36061015602,15,14,9,157.33333333333334,14.066666666666666,0.6
36061015700,70,57,54,121.12857142857143,16.271428571428572,0.7714285714285715
36061015801,34,21,31,181.52941176470588,12.0,0.9117647058823529
36061015802,23,15,21,222.56521739130434,7.130434782608695,0.9130434782608695
36061015900,75,34,72,217.62666666666667,7.44,0.96
36061016001,4,4,2,176.0,10.5,0.5
36061016002,5,5,2,34.4,8.8,0.4
36061016100,43,38,33,136.27906976744185,18.325581395348838,0.7674418604651163
36061016300,96,36,49,164.15625,17.583333333333332,0.5104166666666666
36061016400,30,28,13,119.16666666666667,12.6,0.43333333333333335
36061016500,97,38,84,243.41237113402062,14.185567010309278,0.865979381443299
36061016600,86,69,52,157.93023255813952,28.011627906976745,0.6046511627906976
36061016700,68,31,26,204.86764705882354,4.852941176470588,0.38235294117647056
36061016800,7,7,2,109.57142857142857,63.57142857142857,0.2857142857142857
36061016900,89,51,79,221.07865168539325,11.808988764044944,0.8876404494382022
36061017100,31,31,22,101.48387096774194,13.129032258064516,0.7096774193548387
36061017200,61,37,38,175.327868852459,29.508196721311474,0.6229508196721312
36061017300,73,44,67,199.94520547945206,21.767123287671232,0.9178082191780822
36061017401,26,21,12,164.19230769230768,36.92307692307692,0.46153846153846156
36061017402,25,10,9,251.48,3.64,0.36
36061017500,32,28,24,143.28125,12.9375,0.75
36061017700,41,30,30,186.3658536585366,27.829268292682926,0.7317073170731707
36061017800,41,28,18,178.1951219512195,30.73170731707317,0.43902439024390244
36061017900,83,38,72,123.37349397590361,6.578313253012048,0.8674698795180723
36061018000,33,27,12,132.06060606060606,18.87878787878788,0.36363636363636365
36061018100,30,26,22,119.26666666666667,26.3,0.7333333333333333
36061018200,37,27,17,200.51351351351352,21.972972972972972,0.4594594594594595
36061018300,56,36,47,118.01785714285714,16.910714285714285,0.8392857142857143
36061018400,33,26,13,165.15151515151516,46.121212121212125,0.3939393939393939
36061018500,42,23,33,196.28571428571428,1.7380952380952381,0.7857142857142857
36061018600,9,9,2,181.44444444444446,82.66666666666667,0.2222222222222222
36061018700,32,30,22,71.3125,10.46875,0.6875
36061018800,51,42,27,169.0,23.764705882352942,0.5294117647058824
36061018900,107,64,60,195.53271028037383,27.074766355140188,0.5607476635514018
36061019000,14,13,5,125.5,42.07142857142857,0.35714285714285715
36061019100,38,32,16,96.57894736842105,20.842105263157894,0.42105263157894735
36061019300,139,92,43,164.0863309352518,15.856115107913668,0.30935251798561153
36061019400,25,21,15,170.08,34.0,0.6
36061019500,103,56,20,168.09708737864077,5.553398058252427,0.1941747572815534
36061019600,19,16,9,72.6842105263158,42.526315789473685,0.47368421052631576
36061019701,55,45,17,135.14545454545456,14.8,0.3090909090909091
36061019702,38,28,14,155.92105263157896,17.342105263157894,0.3684210526315789
36061019800,20,20,13,156.05,67.2,0.65
36061019900,54,48,24,49.092592592592595,4.481481481481482,0.4444444444444444
36061020000,48,37,32,220.10416666666666,46.520833333333336,0.6666666666666666
36061020101,4,4,2,148.25,37.5,0.5
36061020102,51,38,24,158.2156862745098,25.137254901960784,0.47058823529411764
36061020600,47,36,22,193.3404255319149,64.34042553191489,0.46808510638297873
36061020701,12,12,6,5.333333333333333,8.916666666666666,0.5
36061020901,27,20,9,185.55555555555554,22.555555555555557,0.3333333333333333
36061021000,12,12,7,137.83333333333334,21.666666666666668,0.5833333333333334
36061021100,37,33,14,61.67567567567568,6.162162162162162,0.3783783783783784
36061021200,24,22,14,165.45833333333334,37.458333333333336,0.5833333333333334
36061021303,21,19,8,97.61904761904762,24.666666666666668,0.38095238095238093
36061021500,6,6,3,74.33333333333333,47.333333333333336,0.5
36061021600,88,66,34,193.85227272727272,39.09090909090909,0.38636363636363635
36061021703,31,31,14,153.61290322580646,65.54838709677419,0.45161290322580644
36061021800,66,61,33,101.62121212121212,26.257575757575758,0.5
36061021900,14,13,3,74.42857142857143,12.285714285714286,0.21428571428571427
36061022000,82,62,50,210.609756097561,55.25609756097561,0.6097560975609756
36061022102,38,30,24,179.28947368421052,66.02631578947368,0.631578947368421
36061022200,76,51,44,193.31578947368422,55.223684210526315,0.5789473684210527
36061022301,55,40,12,123.89090909090909,32.6,0.21818181818181817
36061022302,13,13,6,125.38461538461539,2.4615384615384617,0.46153846153846156
36061022500,74,50,16,152.0,29.527027027027028,0.21621621621621623
36061022600,58,42,26,168.06896551724137,51.775862068965516,0.4482758620689655
36061022700,71,44,23,180.22535211267606,36.11267605633803,0.323943661971831
36061022800,114,65,61,213.8684210526316,25.67543859649123,0.5350877192982456
36061022900,43,39,14,160.09302325581396,20.25581395348837,0.32558139534883723
36061023100,64,46,35,153.6875,22.390625,0.546875
36061023200,30,25,10,142.56666666666666,13.833333333333334,0.3333333333333333
36061023300,49,45,18,105.79591836734694,31.20408163265306,0.3673469387755102
36061023400,40,26,9,92.375,9.0,0.225
36061023501,48,42,21,153.47916666666666,39.604166666666664,0.4375
36061023502,10,10,5,51.8,19.2,0.5
36061023600,15,15,5,140.13333333333333,14.866666666666667,0.3333333333333333
36061023700,55,45,26,115.89090909090909,13.872727272727273,0.4727272727272727
36061023900,23,10,4,247.56521739130434,21.695652173913043,0.17391304347826086
36061024301,25,19,10,179.04,23.8,0.4
36061024302,1,1,0,0.0,98.0,0.0
36061024500,54,49,18,123.55555555555556,38.574074074074076,0.3333333333333333
36061024900,7,7,2,119.28571428571429,6.857142857142857,0.2857142857142857
36061025100,21,10,7,212.0952380952381,10.095238095238095,0.3333333333333333
36061025300,35,21,6,135.6,5.457142857142857,0.17142857142857143
36061025500,35,28,7,139.11428571428573,14.4,0.2
36061025700,49,36,25,176.6734693877551,58.44897959183673,0.5102040816326531
36061025900,19,19,10,148.78947368421052,57.36842105263158,0.5263157894736842
36061026100,16,15,5,103.625,39.3125,0.3125
36061026300,33,32,12,70.48484848484848,29.696969696969695,0.36363636363636365
36061027100,32,26,16,177.625,17.71875,0.5
36061027300,23,22,13,89.1304347826087,10.652173913043478,0.5652173913043478
36061027900,24,22,13,88.75,12.5,0.5416666666666666
36061028100,6,6,3,145.5,12.166666666666666,0.5
36061028300,13,13,9,67.76923076923077,30.692307692307693,0.6923076923076923
36061028500,24,19,6,67.54166666666667,13.0,0.25
36061028700,19,19,10,69.21052631578948,11.68421052631579,0.5263157894736842
36061029100,37,13,3,49.45945945945946,12.378378378378379,0.08108108108108109
36061029300,20,13,5,74.85,7.5,0.25
36061029500,20,15,11,102.85,19.3,0.55
36061029700,17,16,11,140.7058823529412,43.88235294117647,0.6470588235294118
36061030300,8,8,4,19.25,21.625,0.5
36061030700,1,1,0,0.0,66.0,0.0
36081000101,14,14,10,156.64285714285714,8.857142857142858,0.7142857142857143
36081000102,23,5,23,214.0,1.5217391304347827,1.0
36081000200,5,5,2,261.8,41.4,0.4
36081000702,31,25,23,149.96774193548387,36.03225806451613,0.7419354838709677
36081000800,1,1,0,0.0,0.0,0.0
36081001000,1,1,0,0.0,13.0,0.0
36081001200,7,3,1,301.14285714285717,30.857142857142858,0.14285714285714285
36081001600,3,3,1,191.33333333333334,47.0,0.3333333333333333
36081001800,8,8,3,147.875,16.125,0.375
36081001901,17,16,12,116.47058823529412,23.0,0.7058823529411765
36081001902,28,20,19,147.96428571428572,3.4642857142857144,0.6785714285714286
36081001903,31,15,8,222.16129032258064,8.709677419354838,0.25806451612903225
36081002000,13,10,6,116.07692307692308,34.0,0.46153846153846156
36081002200,13,10,3,215.30769230769232,20.923076923076923,0.23076923076923078
36081002400,4,4,1,42.75,17.5,0.25
36081002800,8,4,4,291.125,25.25,0.5
36081003100,47,24,12,196.9787234042553,37.170212765957444,0.2553191489361702
36081003200,4,3,3,340.75,19.75,0.75
36081003301,14,12,7,120.28571428571429,23.714285714285715,0.5
36081003302,20,15,6,203.95,58.3,0.3
36081003400,2,2,0,173.5,39.5,0.0
36081003600,1,1,0,365.0,68.0,0.0
36081003900,10,8,6,118.6,14.6,0.6
36081004002,5,5,1,73.0,0.0,0.2
36081004300,1,1,1,363.0,3.0,1.0
36081004401,19,5,3,263.3157894736842,20.0,0.15789473684210525
36081004500,10,10,5,73.0,31.6,0.5
36081004700,17,11,3,216.23529411764707,25.176470588235293,0.17647058823529413
36081005000,1,1,0,0.0,0.0,0.0
36081005100,21,16,8,208.0952380952381,10.714285714285714,0.38095238095238093
36081005300,34,31,7,181.91176470588235,45.705882352941174,0.20588235294117646
36081005400,1,1,0,43.0,9.0,0.0
36081005500,16,8,3,226.75,34.8125,0.1875
36081005700,44,34,15,179.4318181818182,71.22727272727273,0.3409090909090909
36081005800,8,6,4,341.5,45.125,0.5
36081005900,20,18,10,112.4,54.55,0.5
36081006100,49,48,21,97.28571428571429,17.93877551020408,0.42857142857142855
36081006201,2,2,1,364.0,11.0,0.5
36081006202,19,9,5,259.4736842105263,14.157894736842104,0.2631578947368421
36081006300,40,38,16,121.05,14.375,0.4
36081006501,22,21,13,145.77272727272728,34.63636363636363,0.5909090909090909
36081006502,20,19,7,110.0,21.5,0.35
36081006900,16,14,9,174.5625,52.5625,0.5625
36081007100,29,26,13,109.96551724137932,35.55172413793103,0.4482758620689655
36081007300,28,23,6,221.35714285714286,55.32142857142857,0.21428571428571427
36081007500,33,28,14,150.45454545454547,21.242424242424242,0.42424242424242425
36081007700,12,12,6,159.83333333333334,36.833333333333336,0.5
36081007900,17,16,9,127.17647058823529,15.058823529411764,0.5294117647058824
36081008100,4,4,2,83.25,7.25,0.5
36081008300,21,13,6,67.85714285714286,14.904761904761905,0.2857142857142857
36081008500,17,7,4,299.94117647058823,14.882352941176471,0.23529411764705882
36081008600,5,3,2,253.4,20.0,0.4
36081008700,8,8,3,187.25,46.5,0.375
36081008800,2,2,1,365.0,3.0,0.5
36081009100,7,7,3,96.85714285714286,52.57142857142857,0.42857142857142855
36081009400,3,3,2,232.66666666666666,26.333333333333332,0.6666666666666666
36081009500,14,14,6,117.78571428571429,97.57142857142857,0.42857142857142855
36081009600,1,1,1,0.0,12.0,1.0
36081009700,21,21,13,137.1904761904762,29.761904761904763,0.6190476190476191
36081009800,2,1,0,0.0,20.0,0.0
36081009900,5,5,5,61.2,45.4,1.0
36081010000,2,2,1,171.5,125.0,0.5
36081010100,14,14,8,234.64285714285714,59.57142857142857,0.5714285714285714
36081010200,3,3,0,66.66666666666667,43.0,0.0
36081010300,11,11,6,149.54545454545453,30.272727272727273,0.5454545454545454
36081010400,1,1,0,365.0,24.0,0.0
36081010500,8,8,5,178.375,7.5,0.625
36081010600,1,1,1,339.0,29.0,1.0
36081010701,2,2,0,198.5,72.5,0.0
36081010800,2,2,1,127.5,26.0,0.5
36081011000,2,2,2,176.5,14.0,1.0
36081011100,14,12,4,225.14285714285714,55.285714285714285,0.2857142857142857
36081011200,11,6,4,261.6363636363636,37.36363636363637,0.36363636363636365
36081011300,26,24,9,150.84615384615384,26.692307692307693,0.34615384615384615
36081011500,14,13,3,129.28571428571428,23.071428571428573,0.21428571428571427
36081011600,2,2,1,16.0,0.5,0.5
36081011700,13,12,6,164.30769230769232,20.692307692307693,0.46153846153846156
36081011800,2,1,1,353.5,35.5,0.5
36081011900,7,6,4,259.0,64.0,0.5714285714285714
36081012100,16,11,3,279.6875,73.75,0.1875
36081012200,3,3,0,49.333333333333336,43.333333333333336,0.0
36081012301,11,10,5,177.9090909090909,7.454545454545454,0.45454545454545453
36081012400,8,6,1,173.875,76.625,0.125
36081012500,9,8,7,165.55555555555554,10.0,0.7777777777777778
36081012601,2,2,0,221.0,68.5,0.0
36081012602,1,1,1,235.0,2.0,1.0
36081012800,12,7,5,256.1666666666667,14.666666666666666,0.4166666666666667
36081013000,3,2,3,291.6666666666667,54.0,1.0
36081013200,5,4,2,97.2,65.4,0.4
36081013400,5,4,3,106.6,0.4,0.6
36081013600,8,6,0,89.0,13.75,0.0
36081013700,6,6,1,121.83333333333333,81.5,0.16666666666666666
36081013800,4,4,0,108.0,29.25,0.0
36081014000,5,4,1,216.2,20.8,0.2
36081014100,7,7,3,148.71428571428572,8.571428571428571,0.42857142857142855
36081014201,1,1,0,0.0,0.0,0.0
36081014202,6,3,2,180.0,18.166666666666668,0.3333333333333333
36081014300,30,24,10,157.8,39.2,0.3333333333333333
36081014400,4,4,2,236.5,35.75,0.5
36081014500,8,7,2,148.0,96.625,0.25
36081014700,17,17,6,113.29411764705883,38.11764705882353,0.35294117647058826
36081014800,2,2,0,169.0,24.5,0.0
36081014900,10,9,4,133.0,33.7,0.4
36081015100,9,9,5,159.11111111111111,5.222222222222222,0.5555555555555556
36081015200,1,1,0,318.0,77.0,0.0
36081015300,18,16,6,210.72222222222223,48.72222222222222,0.3333333333333333
36081015500,25,19,7,129.08,8.8,0.28
36081015600,1,1,0,365.0,0.0,0.0
36081015700,11,10,5,134.0,18.818181818181817,0.45454545454545453
36081015801,3,3,2,227.0,71.66666666666667,0.6666666666666666
36081015802,5,3,1,354.0,21.0,0.2
36081015900,30,28,7,133.06666666666666,33.6,0.23333333333333334
36081016100,15,13,6,163.66666666666666,60.13333333333333,0.4
36081016300,5,5,2,76.4,26.0,0.4
36081016400,2,2,1,153.0,8.0,0.5
36081016600,4,3,1,346.5,18.25,0.25
36081016900,11,11,3,159.8181818181818,12.636363636363637,0.2727272727272727
36081017101,9,9,5,217.0,8.777777777777779,0.5555555555555556
36081017400,1,1,1,218.0,25.0,1.0
36081017901,5,5,1,120.0,30.0,0.2
36081018000,4,3,0,342.5,53.0,0.0
36081018101,18,18,10,126.38888888888889,24.22222222222222,0.5555555555555556
36081018102,7,7,2,102.57142857142857,55.142857142857146,0.2857142857142857
36081018200,9,7,2,240.88888888888889,45.44444444444444,0.2222222222222222
36081018300,32,23,17,137.84375,32.4375,0.53125
36081018401,5,2,0,307.6,14.2,0.0
36081018402,8,7,5,316.125,45.125,0.625
36081018501,15,10,3,95.0,11.6,0.2
36081018502,13,13,5,105.3076923076923,17.46153846153846,0.38461538461538464
36081018700,41,23,5,122.53658536585365,16.048780487804876,0.12195121951219512
36081018800,2,2,1,157.0,207.0,0.5
36081018900,43,19,5,70.23255813953489,23.813953488372093,0.11627906976744186
36081019000,3,3,1,124.0,233.66666666666666,0.3333333333333333
36081019200,4,4,2,226.5,10.0,0.5
36081019400,5,5,3,259.8,64.6,0.6
36081019600,2,2,1,291.0,42.0,0.5
36081019800,2,2,2,364.5,31.5,1.0
36081020400,3,3,1,239.0,15.666666666666666,0.3333333333333333
36081021400,13,12,6,232.84615384615384,61.23076923076923,0.46153846153846156
36081021602,4,2,0,263.25,30.75,0.0
36081022002,7,5,2,156.42857142857142,13.142857142857142,0.2857142857142857
36081023000,6,2,1,116.0,8.833333333333334,0.16666666666666666
36081023200,4,4,2,182.25,17.0,0.5
36081023502,7,5,3,216.28571428571428,36.142857142857146,0.42857142857142855
36081023600,6,4,6,303.5,6.333333333333333,1.0
36081023800,1,1,1,351.0,37.0,1.0
